index,ID,Tweet,Timestamp,Likes,Retweets,Length
0,1515012076397371392,"غرفة تجارة دبي تكشف أن 76.5% من شركات القطاع الخاص في الإمارة حققت نمواً في أعمالها ونشاطاتها خلال فترة تنظيم #إكسبو2020 دبي

#عينك_على_إكسبو 
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/IqWZV4MTQa",2022-04-15 17:00:01+00:00,1,2,206
1,1514974893149986823,"في شهر فبراير 2022.
المدير التنفيذي للميلان إيفان غازيديس كان متواجداً في Dubai ، وكانت هناك أحاديث بأنه تواجد هناك من أجل حفل Expo Dubai وأيضاً من أجل شراكات رعاية وتجديد عقد Fly Emirates.
وبالإضافة إلى ذلك شركات مهتمة بشراء ميلان !
والأن Mubadala الداعم الرئيسي لشراء النادي 🤔 https://t.co/NMvfq8ZYHg",2022-04-15 14:32:16+00:00,28,0,302
2,1514923695294324739,@jihadebenalluch و ها قد نسيتي انك ذهبتي للمؤتمر المطبع expo Dubaï مع انه عامل جناح طويل عريض للاسرائيل و بل دعا إليه فصفحته الخاصة,2022-04-15 11:08:49+00:00,1,0,131
3,1514861082552193029,"بات #إكسبو2020 دبي تجربة لا تنسى لسكان دولة #الإمارات وزوّارها من كل مكان.. بمن فيهم قادة ورؤساء دول، وأفراد الأسر المالكة ومشاهير

#عينك_على_إكسبو 
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/3UTZY2I5Ms",2022-04-15 07:00:01+00:00,1,0,212
4,1514564741552869376,"Saudi Arabia’s pavilion at Expo 2020 Dubai: a ""window to the future"". 

جناح المملكة العربية السعودية في إكسبو 2020 دبي: ""نافذة على المستقبل"" ترمز إلى الطابع الترحيبي للأمة وتراثها العريق وتطلعاتها اللامحدودة.

#expo2020 #ksa #vision2030 #architecture 
https://t.co/ORsQLJn5Ny",2022-04-14 11:22:28+00:00,1,0,276
5,1514421547062153216,ان النجاح الكبير الذي حققته دولة الامارات العربية المتحدة بقيادتها وابنائها المخلصين بتنظيم #Dubai_Expo_2020 بهذه الصورة المتميزة التى ابهرت العالم اجمع لهو مصدر فخر واعتزاز لكل مواطن ومقيم على ارضها الطيبة تحية لكل جهد وعمل متقن وستذكر الاجيال القادمة هذا النجاح الكبير وتفخر به https://t.co/0N7Ddoe5rw,2022-04-14 01:53:28+00:00,2,0,303
6,1514370401929170946,"كأنها لقاح للنباتات.. غير سامة وخالية من أي رواسب.. هذا ماعرضته إحدى الشركات العالمية لحماية المحاصيل في #إكسبو_2020 #دبي
https://t.co/XWMsdcB6Io
#CNNatEXPO
#EXPO2020",2022-04-13 22:30:14+00:00,5,2,166
7,1514181526375874560,كأنها لقاح للنباتات.. شركة تُصنع مادة لحماية المحاصيل الزراعية والقضاء على الأمراض https://t.co/S42ButaJlD #إكسبو2020 https://t.co/T7bbiLXXIT,2022-04-13 09:59:42+00:00,7,1,141
8,1513960457010388992,"د. #بدر_المشعان:
انتهى الحدث ولم ينتهي ما سيحدث!
هكذا عندما يكون #استشراف_المستقبل عبر التخطيط الاستراتيجي الناجع والناجح  
@q8journalist 

#اكسبو_2020_دبي
#expo_2020_dubai 

https://t.co/JeYbSngFiG",2022-04-12 19:21:15+00:00,5,5,198
9,1513952055982972929,"انتهى الحدث ولم ينتهي ما سيحدث!
هكذا عندما يكون #استشراف_المستقبل عبر التخطيط الاستراتيجي الناجع والناجح  

#اكسبو_2020_دبي
#expo_2020_dubai 

المقابلة كاملة 👇
https://t.co/7D6fykdyd0 https://t.co/8zs3IJxOKk",2022-04-12 18:47:52+00:00,18,30,207
10,1513942206448558099,"كارين كريكوريان وزير مفوض والقائم بالأعمال في سفارة جمهورية أرمينيا بالإمارات: #إكسبو2020 #دبي يقدم للعالم نموذجا استثنائيا في الأخوة الإنسانية والرقي والتقدم والإبداع الإنساني

#عينك_على_إكسبو 
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/l1PsV5R130",2022-04-12 18:08:44+00:00,0,0,258
11,1513917507974930438,@CheikhGhazouani تمت مهمة Expo Dubai بنجاح و نرجو من الله التوفيق لبلادنا الغالية موريتانيا 🇲🇷 https://t.co/vFgGlRH4Ep,2022-04-12 16:30:35+00:00,1,0,118
12,1513469749874900998,"سواتش تستعرض أبرز الأحداث المميزة التي شهدتها خلال فترة إقامة المعرض الأضخم عالمياً - لايف ستايل 🆕
https://t.co/nvHDKElccm",2022-04-11 10:51:21+00:00,0,0,122
13,1513283224759197696,"كأنها لقاح للنباتات.. شركة تُصنع مادة لحماية المحاصيل الزراعية والقضاء على الأمراض
https://t.co/e2xz45w6jy  
#CNNatEXPO
#EXPO2020",2022-04-10 22:30:10+00:00,14,0,129
14,1513282059921461253,"لا تنتظر من أحد أن يضيء دربك

تصوير المبدع @adilalnaimi في #جناح_الإمارات
@uaeatexpo
@expo2020dubai

#إكسبو_2020_دبي
#إكسبلور
#expo_2020_Dubai
#explore @ Expo 2020 Dubai https://t.co/2HlCNsWDbl",2022-04-10 22:25:33+00:00,2,0,193
15,1513278959584260103,"الحمدلله على نجاح الحدث .. نجاح إكسبو

#إكسبو_2020_دبي
#إكسبلور
#expo_2020_Dubai
#explore
@expo2020dubai
@uaeatexpo @ Expo 2020 Dubai https://t.co/uRVYccNzMh",2022-04-10 22:13:13+00:00,2,0,157
16,1513278212129787904,"الإمارات كانت على موعد مع التاريخ 

#جناح_الإمارات
#موطن_الحلم_والإنجاز
#إكسبو_2020_دبي
#إكسبلور
#expo_2020_Dubai
#explore
@expo2020dubai
@uaeatexpo @ Expo 2020 Dubai https://t.co/U43uT15DdS",2022-04-10 22:10:15+00:00,2,0,190
17,1512971744356839425,"أمام الجناح الوطني لدولة الإمارات العربية المتحدة في معرض إكسبو ٢٠٢٠ دبي
#جناح_الإمارات
#موطن_الحلم_والإنجاز
#إكسبو_2020_دبي
#إكسبلور
#expo_2020_Dubai
#explore
@expo2020dubai
@uaeatexpo @ Expo 2020 Dubai https://t.co/8wMB16Rgg0",2022-04-10 01:52:28+00:00,1,0,227
18,1512951026239873029,"بدون استخدام التربة وبمياه أقل بـ80%.. تقنية الزراعة هذه تسعى لمكافحة نقص الغذاء
https://t.co/Fu5AbX8RbD  
#CNNatEXPO
#EXPO2020",2022-04-10 00:30:08+00:00,30,2,127
19,1512945159285137410,"نموذج فني لطريق الحرير في جناح دولة الإمارات 
#جناح_الإمارات
#موطن_الحلم_والإنجاز
#إكسبو_2020_دبي
#إكسبلور
#expo_2020_Dubai
#explore
@expo2020dubai
@uaeatexpo @ Expo 2020 Dubai https://t.co/UEucBY2NCB",2022-04-10 00:06:49+00:00,2,0,200
20,1512896794102951938,31/3 💔💔 مع السلامه يا احسن مكان روحته في العالم expo dubai 2020 https://t.co/mrwQqsR3nu,2022-04-09 20:54:38+00:00,4,0,87
21,1512890632204869636,"كأنها لقاح للنباتات.. شركة تُصنع مادة لحماية المحاصيل الزراعية والقضاء على الأمراض
https://t.co/45siyxa0Wt  
#CNNatEXPO
#EXPO2020",2022-04-09 20:30:09+00:00,12,3,129
22,1512501831401943045,"ولاية فيكتوريا الأسترالية تحتفل بنجاح مشاركتها في #إكسبو2020 دبي.. وتسليط الضوء على الفرص التجارية والسياحية المتاحة في الولاية

#عينك_على_إكسبو
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/EDGatTyy6R",2022-04-08 18:45:12+00:00,0,0,208
23,1515382002316365837,@Roaa_Alsabban @DubaiPressClub @expo2020dubai رؤى ليش انتي عسل 😭,2022-04-16 17:29:58+00:00,0,0,64
24,1515255263749623808,"البوق هو أحد أكثر الآلات الموسيقية تنوعًا في الموسيقى. اكتشفوا المزيد عن هذه الآلة الجميلة.

@arrahman @expo2020dubai
#إكسبو_2020 #دبي https://t.co/M5iQlF5dyn",2022-04-16 09:06:21+00:00,1,0,158
25,1515142283355738113,"@DaR_ZaYeD_74 @expo2020dubai هذا المكان كونت فيه ذكريات مع ناس غاليين باذن الله ستبقى للابد

هنيئاً لكم ولنا كخليجيين بهذا التنظيم والاحترافيه والابداع.

دائماً مبهرين ياعيال زايد ❤️💚",2022-04-16 01:37:24+00:00,0,0,183
26,1515056932561858564,@DaR_ZaYeD_74 @expo2020dubai كلنا 💔,2022-04-15 19:58:15+00:00,0,0,35
27,1515053557891883021,"ماعرف ليش عيني دمعت 💔
@expo2020dubai https://t.co/AMh5TD3Ncs",2022-04-15 19:44:51+00:00,26,6,60
28,1515049354083586053,@AlAinBusiness @expo2020dubai الله علي المنظر الجميل,2022-04-15 19:28:08+00:00,0,0,52
29,1515012076397371392,"غرفة تجارة دبي تكشف أن 76.5% من شركات القطاع الخاص في الإمارة حققت نمواً في أعمالها ونشاطاتها خلال فترة تنظيم #إكسبو2020 دبي

#عينك_على_إكسبو 
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/IqWZV4MTQa",2022-04-15 17:00:01+00:00,1,2,206
30,1514995068691795975,@SaifBZayed @expo2020dubai اللهم احفظ اهل الامارات و ابنائها يارب العالمين,2022-04-15 15:52:26+00:00,0,0,74
31,1514923368662937608,@ALKAHRABA @expo2020dubai نطالب بزيادة رواتب موظفي الشركه السعوديه للكهرباء80٪وزيادة بدل السكن350٪لأن اسعار الشقق تدبلت عدة مرات ونطالب بزيادة بدل النقل500٪لأن اسعار البنزين والكهرباء تضاعفت3مرات وحساب المواطن لم يعوض المواطن عن الزياده الكبيره في اسعار البنزين والكهرباء موظفيكم فُقراء جداً جداً جداً جداً,2022-04-15 11:07:31+00:00,0,0,306
32,1514917732369719298,"@sayidatynet @fnc_uae @expo2020dubai الغاء مخالفه مكتب العمل 
تفعيل التامينات   فك حمايه الاجور 
اسقاط عامل..... اصدار اقامه 
.... فك نسبه  بلاغ هروب   
شطب سجل تجاري 
ما تبي تاخذلقاح كارونه 
الحل موجود اولى ثانيه ثالثه 💉  
فتح سجل مصنع مع تنزيل 119تاشيره
نقل كفاله بدون قوى

🤝للتواصل ع/0597322659",2022-04-15 10:45:07+00:00,0,0,297
33,1514917700404846594,"المجلس الوطني الاتحادي ينجح في تحقيق العديد من الإنجازات الرائدة للدبلوماسية البرلمانية الإماراتية وذلك من خلال #اكسبو2020

@fnc_uae
#Expo2020
@expo2020dubai

https://t.co/7NDmsZMGqx",2022-04-15 10:45:00+00:00,1,0,182
34,1514912111843065856,نحن فخورون لكوننا الشريك المصرفي الرسمي لـ #إكسبو2020 #دبي ، والذي أتاح لنا فرصة فريدة لعرض ابتكاراتنا في التكنولوجيا الذكية والخدمات المصرفية الرقمية وأفضل الممارسات العالمية. فيما يلي تلخيص لرحلة مدتها 6 أشهر ممتعة في @expo2020dubai https://t.co/oYsCjxU4F4,2022-04-15 10:22:47+00:00,2,0,258
35,1514861082552193029,"بات #إكسبو2020 دبي تجربة لا تنسى لسكان دولة #الإمارات وزوّارها من كل مكان.. بمن فيهم قادة ورؤساء دول، وأفراد الأسر المالكة ومشاهير

#عينك_على_إكسبو 
@expo2020dubai
#Expo2020 #Expo2020Dubai
https://t.co/3UTZY2I5Ms",2022-04-15 07:00:01+00:00,1,0,212
36,1514855361295093765,وقد اسدل الستار على فعاليات @Expo2020Dubai بعد ان استمر 6 اشهر، بحيث اجتمعنا مع العقول الرائدة لحل بعض أكبر التحديات التي تواجه المجتمعات. تعرف على كيف سيؤدي التعاون الذي انطلق في #اكسبو2020 الى دفع حلول الغد:  https://t.co/8nrklaXuQ8 https://t.co/QiWkjY5Rjz,2022-04-15 06:37:17+00:00,0,0,258
37,1514836150363557890,"وسيعاد تخصيص جناح طيران الإمارات في موقع #إكسبو2020 ليصبح مركزاً للابتكار، واستقطاب المواهب من جميع أنحاء العالم لتحقيق مشاريع الناقلة التي تركز على المستقبل، بما في ذلك تلك المتعلقة بالميتافيرس والرموز غير القابلة للاستبدال والويب ثلاثي الأبعاد Web3.
@emirates @expo2020dubai https://t.co/1jvU4EWw2R",2022-04-15 05:20:57+00:00,3,2,300
