index,ID,Tweet,Timestamp,Likes,Retweets,Length
0,1508485077872873472,"تحول الصوت إلى ضوء يتنقّل عبرها.. هذه ""المائدة"" بجناح #بولندا في #إكسبو2020 يمكنها القيام بأمر مشوّق
https://t.co/w8AzKNQ4S8 
#CNNatExpo
#EXPO2020",2022-03-28 16:44:03+00:00,3,0,146
1,1508447182646562816,"معرض إكسبو 2020 يجلب تصميم الأزياء من موريشيوس إلى رحاب دبي - لايف ستايل 🆕
https://t.co/k7SA33iP4T",2022-03-28 14:13:28+00:00,0,0,98
2,1508428698982223877,"اصعد على درج #برج_إيفل الأصلي بفرنسا في #إكسبو2020 دبي https://t.co/pti0mxpJWq
#CNNatEXPO https://t.co/aJ9SQEIAF6",2022-03-28 13:00:01+00:00,0,1,113
3,1508419793757642752,"سوف يتحول الى منطقة #دستركت2020 وسيبقى من #اكسبو2020 قبة الوصل ومبنى #الجناح_السعودي وغيرها من المباني الجذابه.
 وستكون فرص استثمار بمجموعة متنوعة من المساحات السكنية والتجارية، بما في ذلك الاستوديوهات ومجمعات الأبنية المتعددة والشقق السكنية.

https://t.co/slikrIuuwu",2022-03-28 12:24:38+00:00,10,0,267
4,1508366799393468416,"@coingecko 🦍🦍🦍🦍🦍

@FEGtoken @lifeisdefi @binance @cz_binance @coingecko @huobiglobal #feg #fegtoken #SmartDefi #fegsocial #Binance #Dubai #expo #crypto #shib #fegcoin🦍🔥 دو",2022-03-28 08:54:03+00:00,4,3,171
5,1508328042703245318,"تحول الصوت إلى ضوء يتنقّل عبرها.. هذه ""المائدة"" بجناح بولندا في #إكسبو2020 يمكنها القيام بأمر مشوّق https://t.co/ey5s9eCmj7",2022-03-28 06:20:03+00:00,9,2,123
6,1508218217885581322,أجواء حماسية صنائع اندلسية مغربية متنوعة وتفاعل اكثر من رائع من جمهور و محبي جوق الاستاذ محمد ابريول الذي أبهر الجميع بعرضه الاكثر من خلال حفله في #إكسبو_2020_دبي #expo #dubai #uae #mydubai #dubailife #dubaiexpo #abudhabi #dxb #emirates #burjkhalifa #dubaimall #expodubai https://t.co/FBjvv2cE5A,2022-03-27 23:03:39+00:00,0,0,295
7,1508209786210471945,أيام وستنتهي أجمل فصول السنة في مسيرتي العملية ،الجميع سيرحل والذكريات الجميلة التي عشتها وصور الزملاء الذي كانوا بالنسبة لنا (أخوة ) هي من ستبقى في مخيلتي ،قصص سوف أذكرها لأبنائي عن إنجاز لبلادي كنت أنا جزء منه ، فشكراً لجميع الأحبة والفرق في EXPO DUBAI 2020 https://t.co/lkFCOFeyK5,2022-03-27 22:30:08+00:00,0,0,283
8,1508164086877630471,"دولة الإمارات تستعد عبر الحدث العالمي الأبرز ""#إكسبو2020 دبي"" لاستضافة أول قمة اقتصادية في الفضاء الرقمي (ميتافيرس)

#عينك_على_إكسبو
@expo2020dubai #Expo2020

https://t.co/05X3qCxsub",2022-03-27 19:28:33+00:00,0,1,182
9,1508151896464367618,"بين أحضان غابة مقلوبة وسيمفونية ملحمية.. هذا ما ينتظرك في جناح #الفلبين بـ #إكسبو_2020 #دبي
https://t.co/aw94Kv2GPK  
#EXPO2020
#CNNatEXPO",2022-03-27 18:40:06+00:00,8,1,138
10,1508132022384041990,"اصعد على درج برج ""#إيفل"" الأصلي بـ #فرنسا في #إكسبو_2020 #دبي
https://t.co/uzVwUO9iUh 
#CNNatEXPO
#EXPO2020",2022-03-27 17:21:08+00:00,15,2,107
11,1508113859839729665,"4 آلاف شخصية.. و30 منظمة عالمية.. و15 منتدى.. يستعد المحفل العالمي الأبرز #إكسبو2020 دبي لاستضافة #القمة_العالمية_للحكومات2022

#عينك_على_إكسبو
@expo2020dubai #Expo2020
@WorldGovSummit 
https://t.co/rzgji3Y1NW",2022-03-27 16:08:58+00:00,0,1,209
12,1508092729007378434,"آخرها ""أسبوع المياه"".. اختتام ذكي لسلسلة أسابيع موضوعات #إكسبو2020 #دبي

للمزيد | https://t.co/10voOF88Kj 

#عينك_على_إكسبو⁩
⁦@expo2020dubai
⁩ ⁦#Expo2020 https://t.co/cSNPtf2EoA",2022-03-27 14:45:00+00:00,2,1,177
13,1508085179033608192,"وزير الطاقة والبنية التحتية الإماراتي يزور أجنحة #اليمن و #بيرو و #فنزويلا بـ #إكسبو2020 #دبي 

#عينك_على_إكسبو 
#expo2020 @expo2020dubai 
@MOEIUAE
@HESuhail

https://t.co/pgfmtwzCBO",2022-03-27 14:15:00+00:00,0,0,182
14,1508078692727246850,بالطريق لExpo Dubai للمرة الخامسة و الأخيرة ☹️💔 نحلل أكم عملة بالطريق 💆🏻‍♀️☕️,2022-03-27 13:49:13+00:00,8,0,77
15,1508077629500440576,"#إكسبو2020 #دبي يستضيف مناظرة في إطار برنامج الحملة الوطنية لترشيد استهلاك الطاقة والمياه في دولة #الإمارات 

#عينك_على_إكسبو⁩
⁦@expo2020dubai
⁩ ⁦#Expo2020 

https://t.co/R6LRE9y0IB",2022-03-27 13:45:00+00:00,0,0,181
16,1508058754897514504,"""بحر الأمم"".. استعراض روماني يبهر زوار #إكسبو2020 #دبي 

#عينك_على_إكسبو
#Expo2020 
@expo2020dubai 

https://t.co/h8YI7WweUx",2022-03-27 12:30:00+00:00,0,0,124
17,1508045806934413312,"بعد ألفي عامٍ أو ثلاثة، سيستمع الكثيرون إلى هذه الموسيقى، وسيرونها كما نرى نحن الأهرامات اليوم: عظيمة، وسامية، ومدهشة، ومبهرة؛ والأهم من ذلك كله: ""فيها حاجة حلوة"".
Expo 2020 Dubai | Omar Khairat - Across the Decades https://t.co/f7I0gPujQe via @YouTube",2022-03-27 11:38:33+00:00,3,0,252
18,1508039881129279491,"#إكسبو2020 #دبي.. نجمة مسرحية طرزان تحيي حفلا غنائيا ساحرا

#عينك_على_إكسبو
#Expo2020 
@expo2020dubai

https://t.co/yWKWeBBICO",2022-03-27 11:15:00+00:00,2,0,126
19,1508026434442473474,"احتفى الحدث الدولي #إكسبو2020 #دبي، بـ #ساعة_الأرض عبر إطفاء الأضواء الخارجية لمنطقة الاستدامة، في تمام الساعة 9 مساء ولمدة دقيقة 
#عينك_على_إكسبو
#Expo2020 
@expo2020dubai 
https://t.co/IVezJSesFP",2022-03-27 10:21:34+00:00,3,1,197
20,1507970693832626180,اصعد على درج #برج_إيفل الأصلي بـ #فرنسا في #إكسبو2020 #دبي https://t.co/VtyevZVJBX #Expo2020 #Expo2020Dubai #CNNatExpo,2022-03-27 06:40:04+00:00,10,0,118
21,1507813492044271620,"تقرير.. يستعرض جناح #ناورو في #إكسبو2020 دبي ثقافة السكان الأصليين لهذه الجزيرة وعاداتهم بغرض التعريف بهذه الدولة وإبرازها على الساحة العالمية

#عينك_على_إكسبو⁩
⁦@expo2020dubai
⁩ ⁦#Expo2020
https://t.co/gXP2nemzSd",2022-03-26 20:15:24+00:00,1,1,213
22,1507790797747462155,"""الحديقة الطائرة"".. معلم فريد يوفر مشاهد ساحرة لموقع إكسبو2020 دبي https://t.co/XNmnKinMYk عبر @cnnarabic",2022-03-26 18:45:14+00:00,1,0,105
23,1507789075801161735,"#ليبيريا في #إكسبو2020 دبي.. جناج يستعرض خطوات التنمية

رابط التقرير | https://t.co/2F0hgjLgLs

#عينك_على_إكسبو
@expo2020dubai #Expo2020 https://t.co/66C3l5cbSD",2022-03-26 18:38:23+00:00,3,1,160
24,1507737140423282692,"#إكسبو2020 دبي.. ترقب لحفل ختامي مبهر بعد 6 أشهر تاريخية

رابط التقرير | https://t.co/4DFZmwmaqF

#عينك_على_إكسبو
@expo2020dubai #Expo2020 https://t.co/AVMd0Jzp1s",2022-03-26 15:12:01+00:00,2,3,162
25,1507723557282926598,الإدارة التنفيذي لشركة إسمنت عُمان تزور أكسبو ٢٠٢٠ دبي. @ Expo 2020 Dubai https://t.co/g1hMjL9fDl,2022-03-26 14:18:02+00:00,2,0,97
26,1507701566408695819,"77i6665666u6u66yúúuuúúúuú6uu6uúyúuuuuuu#العين_الإخبارية | إكسبو 2020 دبي.. كرواتيا وبوليفيا تطمحان لزيادة السياح والاستثمار4
 @alain_4ukihjj777uu68uu57u6767uu889888uu787iu8iiu77iikjkkjkjkkkkjjkkkjib
O75y58ii777i https://t.co/CilIR1Qflsútj4u",2022-03-26 12:50:39+00:00,0,0,240
27,1507690495740424197,"كرواتيا وبوليفيا تطمحان لزيادة السياح والاستثمار بـ #إكسبو2020 #دبي 

#عينك_على_إكسبو
@expo2020dubai
 #Expo2020 

https://t.co/F6FOooR2Ai",2022-03-26 12:06:40+00:00,1,0,137
28,1507667540545212419,"@MasharyAlNaim نسخه من المقال دكتوري العزيز 

https://t.co/BBhfmAlxmb",2022-03-26 10:35:27+00:00,3,1,69
29,1507663774710484992,"220326 | تغطية - كل ما يتعلق بِـ تشان من حفل korea brand expo في دبي اليوم🇦🇪🖤 ~
#KoreaBrandExpo 
#VICTON_in_Dubai https://t.co/h79QMAgFeV",2022-03-26 10:20:29+00:00,6,0,137
